,est,se
1134,7.54357e-05,0.0
1135,-2.552701e-05,0.0
1136,-0.00017331706,0.0
1137,0.00020796656,0.0
1138,9.174564e-05,0.0
1139,-0.00036733673,0.0
1140,0.00036634368,0.0
1141,0.00011913912,0.0
1142,1.2840854e-05,0.0
1143,0.00010478612,0.0
1144,-2.5951129e-05,0.0
1145,0.00049531553,0.0
1146,-0.00015980487,0.0
1147,-3.6154033e-05,0.0
1148,0.00038285152,0.0
1149,-0.00039846404,0.0
1150,0.00017293845,0.0
1151,-0.00018659206,0.0
1152,0.000496774,0.0
1153,8.237551e-05,0.0
1154,0.0001791536,0.0
1155,9.688432e-06,0.0
1156,-6.8172594e-05,0.0
1157,-0.00023849198,0.0
1158,-2.8416049e-05,0.0
1159,0.00016125757,0.0
1160,-0.00049094297,0.0
1161,0.00028382018,0.0
1162,-0.00023071788,0.0
1163,-1.1933153e-06,0.0
1164,0.0002491451,0.0
1165,-0.00026150697,0.0
1166,0.00014451027,0.0
1167,5.847284e-05,0.0
1168,-0.00011943467,0.0
1169,-0.00028061867,0.0
1170,-6.186706e-05,0.0
1171,0.0002014911,0.0
1172,-0.00012395717,0.0
1173,-0.00018279409,0.0
1174,-9.3905976e-05,0.0
1175,0.00025850502,0.0
1176,0.000114182985,0.0
1177,-0.00013494275,0.0
1178,-0.00015104533,0.0
1179,3.590901e-05,0.0
1180,0.000493805,0.0
1181,7.336361e-05,0.0
1182,2.7932027e-05,0.0
1183,-1.5826081e-05,0.0
1184,-4.686501e-05,0.0
1185,-0.0003008257,0.0
1186,3.833909e-05,0.0
1187,-0.00019969851,0.0
1188,-0.0001857012,0.0
1189,0.0001413675,0.0
1190,0.00032162835,0.0
1191,-0.0001261433,0.0
1192,-0.017104652,0.0
1193,-9.748743e-06,0.0
1194,4.0734278e-05,0.0
1195,0.00029307467,0.0
1196,-0.00045820276,0.0
1197,0.000103636834,0.0
1198,3.6082856e-05,0.0
1199,-0.00012644379,0.0
1200,0.000149358,0.0
1201,-5.567784e-05,0.0
1202,-0.00015332643,0.0
1203,0.00012097474,0.0
1204,-0.00010281128,0.0
1205,5.6612815e-05,0.0
1206,5.148474e-05,0.0
1207,-5.795288e-05,0.0
1208,0.00017620824,0.0
1209,7.605016e-05,0.0
1210,0.00027221857,0.0
1211,-5.2094e-05,0.0
1212,-6.827125e-05,0.0
1213,-3.1319847e-05,0.0
1214,0.00010407291,0.0
1215,-8.93851e-05,0.0
1216,-0.00026201434,0.0
1217,9.755255e-06,0.0
1218,-7.624571e-05,0.0
1219,-0.00028943171,0.0
1220,-0.00020667708,0.0
1221,-8.4760795e-05,0.0
1222,0.00022399295,0.0
1223,-0.00016272964,0.0
1224,-8.940041e-05,0.0
1225,-0.0005929372,0.0
1226,-0.014934881,0.0
1227,0.0001495015,0.0
1228,7.604722e-07,0.0
1229,0.00012562914,0.0
1230,0.0003399528,0.0
1231,0.00039005157,0.0
1232,-6.553625e-05,0.0
1233,0.00017322997,0.0
1234,0.00014786383,0.0
1235,6.330603e-05,0.0
1236,2.8214708e-07,0.0
1237,0.00025224593,0.0
1238,0.00011073386,0.0
1239,-0.00062792224,0.0
1240,0.00025783645,0.0
1241,0.00022399068,0.0
1242,-0.0004297587,0.0
1243,-0.00013798082,0.0
1244,-0.00022598662,0.0
1245,9.1827875e-05,0.0
1246,-0.00010848003,0.0
1247,-0.00033994234,0.0
1248,2.5743448e-05,0.0
1249,-0.00022074673,0.0
1250,-0.0001295987,0.0
1251,-0.00011905382,0.0
1252,-0.0050921845,0.0
1253,1.35878945e-05,0.0
1254,0.0003276526,0.0
1255,-4.041296e-06,0.0
1256,0.000111699206,0.0
1257,4.269145e-05,0.0
1258,-3.2067983e-05,0.0
1259,9.2370945e-05,0.0
1260,-0.00036021383,0.0
1261,0.00026972915,0.0
1262,-8.106034e-05,0.0
1263,0.00037218042,0.0
1264,0.00013012147,0.0
1265,0.00040414045,0.0
1266,-8.8208755e-05,0.0
1267,0.00053375965,0.0
1268,-0.00064861216,0.0
1269,0.00026484395,0.0
1270,0.00025702533,0.0
1271,-0.00029332432,0.0
1272,0.00011338562,0.0
1273,5.2324773e-05,0.0
1274,1.7216586e-05,0.0
1275,6.176064e-05,0.0
1276,0.0004958636,0.0
1277,-0.00011309155,0.0
1278,-0.00028528666,0.0
1279,0.00014800612,0.0
1280,-0.00030420767,0.0
1281,0.00033155823,0.0
1282,0.000117931006,0.0
1283,8.435393e-05,0.0
1284,-0.0011093209,0.0
1285,-5.4038013e-05,0.0
1286,-0.00027153967,0.0
1287,0.00041984866,0.0
1288,0.00012793145,0.0
1289,0.0004257356,0.0
1290,1.5985544e-05,0.0
1291,-2.7656271e-05,0.0
1292,-0.00019483111,0.0
1293,-0.00015602441,0.0
1294,0.00058854336,0.0
1295,0.00041390595,0.0
1296,7.1572555e-05,0.0
1297,-0.00014807438,0.0
1298,8.494307e-05,0.0
1299,-3.4176686e-05,0.0
1300,-0.00027316413,0.0
1301,0.00037023047,0.0
1302,0.00043665408,0.0
1303,-2.4050823e-05,0.0
1304,0.00016254351,0.0
1305,-3.1077172e-05,0.0
1306,2.9401432e-05,0.0
1307,-0.0001689111,0.0
1308,0.00074762345,0.0
1309,-0.0002441822,0.0
1310,4.4843873e-05,0.0
1311,7.423391e-05,0.0
1312,6.0858656e-06,0.0
1313,0.0005407023,0.0
1314,-1.8599734e-05,0.0
1315,0.0005851133,0.0
1316,-8.812272e-05,0.0
1317,-4.327445e-06,0.0
1318,-4.6510104e-06,0.0
1319,-0.00051017274,0.0
1320,0.00012899391,0.0
1321,0.00016970566,0.0
1322,0.0002510774,0.0
1323,5.245262e-05,0.0
1324,-0.00030377205,0.0
1325,3.41938e-05,0.0
1326,0.00089997076,0.0
1327,0.0003373846,0.0
1328,-0.00018882164,0.0
1329,-6.079659e-06,0.0
1330,0.00023890867,0.0
1331,-0.00057940814,0.0
1332,5.8791444e-05,0.0
1333,0.00021441109,0.0
1334,-0.0011670019,0.0
1335,8.34846e-05,0.0
1336,-0.00012628049,0.0
1337,0.00012951839,0.0
1338,-3.0909585e-05,0.0
1339,-0.00015813897,0.0
1340,-9.7874814e-05,0.0
1341,9.9404075e-05,0.0
1342,0.00071873324,0.0
1343,-0.00016076223,0.0
1344,-0.00010167372,0.0
1345,4.5472916e-06,0.0
1346,-9.467049e-05,0.0
1347,0.00023664528,0.0
1348,0.00010581021,0.0
1349,8.873971e-05,0.0
1350,7.3902265e-06,0.0
1351,3.4321645e-05,0.0
1352,-0.00021567392,0.0
1353,-5.7771103e-07,0.0
1354,0.00027755625,0.0
1355,0.00031058388,0.0
1356,3.5402496e-05,0.0
1357,-0.00015116988,0.0
1358,-0.00018754695,0.0
1359,-0.00022251513,0.0
1360,-0.0001626217,0.0
1361,-0.0001677085,0.0
1362,-0.0006181473,0.0
1363,0.000506676,0.0
1364,-0.0006215287,0.0
1365,6.271702e-05,0.0
1366,-8.00374e-05,0.0
1367,0.0004037384,0.0
1368,9.233202e-05,0.0
1369,1.667314e-05,0.0
1370,-0.00037075745,0.0
1371,0.00025865913,0.0
1372,2.6160229e-05,0.0
1373,0.0003393076,0.0
1374,0.0002907037,0.0
1375,0.0001505423,0.0
1376,7.713887e-05,0.0
1377,-7.159659e-05,0.0
1378,-0.000113150476,0.0
1379,0.00012894854,0.0
1380,2.7520611e-05,0.0
1381,-0.05289775,0.0
1382,-0.0002627503,0.0
1383,0.00017561368,0.0
1384,0.00017286208,0.0
1385,0.00011183621,0.0
1386,-0.00016300284,0.0
1387,-0.0002117135,0.0
1388,0.0001039456,0.0
1389,-3.9390718e-05,0.0
1390,-7.931853e-05,0.0
1391,7.531507e-05,0.0
1392,-9.7361255e-05,0.0
1393,0.0002504498,0.0
1394,-0.000104192,0.0
1395,-9.627378e-05,0.0
1396,0.00011543219,0.0
1397,0.0005072331,0.0
1398,-9.015084e-05,0.0
1399,0.0001310057,0.0
1400,1.0803778e-06,0.0
1401,-0.008418528,0.0
1402,3.30958e-05,0.0
1403,-6.636706e-05,0.0
1404,-0.00011640148,0.0
1405,-9.2987015e-05,0.0
1406,-0.00031362596,0.0
1407,-0.00012172514,0.0
1408,0.00041679936,0.0
1409,0.0002547164,0.0
1410,1.977454e-05,0.0
1411,0.00030571775,0.0
1412,2.9146482e-05,0.0
1413,0.00046242512,0.0
1414,-7.227676e-05,0.0
1415,-6.907254e-05,0.0
1416,5.2663803e-05,0.0
1417,0.00018857542,0.0
1418,0.0001032953,0.0
1419,-0.00010436557,0.0
1420,5.5081895e-05,0.0
1421,0.00014282009,0.0
1422,-0.0011269267,0.0
1423,-0.00025793607,0.0
1424,5.710627e-05,0.0
1425,-0.0001304407,0.0
1426,-0.0001227029,0.0
1427,7.890549e-05,0.0
1428,-8.850583e-06,0.0
1429,-0.00013724246,0.0
1430,-0.00029639454,0.0
1431,-0.00019220245,0.0
1432,-0.00048169523,0.0
1433,-1.455327e-05,0.0
1434,-0.011721974,0.0
1435,0.00036114105,0.0
1436,-0.016048538,0.0
1437,3.1265838e-05,0.0
1438,0.00012382923,0.0
1439,-6.56047e-05,0.0
1440,0.0003046412,0.0
1441,8.7627006e-05,0.0
1442,0.00019431912,0.0
1443,-8.542739e-05,0.0
1444,-0.00015712931,0.0
1445,-0.00010727003,0.0
1446,-0.0002804932,0.0
1447,-0.00023727039,0.0
1448,-0.00034320942,0.0
1449,0.00013264774,0.0
1450,0.000405316,0.0
1451,0.00010723894,0.0
1452,0.0002533464,0.0
1453,-0.00016439294,0.0
1454,2.1765409e-06,0.0
1455,-0.0006359106,0.0
1456,0.0002519457,0.0
1457,0.00024471007,0.0
1458,0.00028955666,0.0
1459,-1.0144395e-05,0.0
1460,0.00010039642,0.0
1461,0.00014152622,0.0
1462,0.00034929652,0.0
1463,-0.00011936731,0.0
1464,3.4629928e-05,0.0
1465,7.332389e-05,0.0
1466,0.00013917097,0.0
1467,2.2526452e-05,0.0
1468,-0.00043729544,0.0
1469,-0.0001415724,0.0
1470,2.0894175e-05,0.0
1471,6.821886e-05,0.0
1472,0.0005350898,0.0
1473,-0.0003396992,0.0
1474,0.00022368919,0.0
1475,0.00022051111,0.0
1476,7.751152e-05,0.0
1477,-0.00016237222,0.0
1478,1.7497881e-05,0.0
1479,-3.967299e-05,0.0
1480,-0.01600597,0.0
1481,0.00022902741,0.0
1482,0.00021953625,0.0
1483,-0.00022471801,0.0
1484,4.9317245e-05,0.0
1485,-3.9475693e-05,0.0
1486,-0.00038452548,0.0
1487,-0.00044328102,0.0
1488,-0.00031607153,0.0
1489,-6.5360255e-06,0.0
1490,9.336602e-05,0.0
1491,-6.915565e-06,0.0
1492,-0.00015889929,0.0
1493,0.0004958489,0.0
1494,0.00017321281,0.0
1495,9.2677685e-05,0.0
1496,0.00018572016,0.0
1497,0.00011677895,0.0
1498,0.00043851355,0.0
1499,-0.00064337975,0.0
1500,0.00017712808,0.0
1501,0.00014659997,0.0
1502,0.000100242236,0.0
1503,-0.0002691221,0.0
1504,-1.5941449e-05,0.0
1505,0.00020990107,0.0
1506,-0.0001276005,0.0
1507,0.00010651014,0.0
1508,-0.00021731993,0.0
1509,-3.6233057e-05,0.0
1510,2.3113967e-05,0.0
1511,0.00023828162,0.0
1512,-0.00031330364,0.0
1513,-0.00024597632,0.0
1514,-0.00054952124,0.0
1515,-1.1350974e-05,0.0
1516,-5.178852e-06,0.0
1517,-5.060579e-05,0.0
1518,0.00023861814,0.0
1519,0.00024521773,0.0
1520,0.00011093303,0.0
1521,-0.00027234855,0.0
1522,0.00012560101,0.0
1523,-0.0004517431,0.0
1524,-2.3175948e-05,0.0
1525,-0.000407414,0.0
1526,-0.00036349753,0.0
1527,-0.00018671503,0.0
1528,0.00016829206,0.0
1529,-9.924687e-05,0.0
1530,0.00013174032,0.0
1531,0.0005574959,0.0
1532,3.3156513e-05,0.0
1533,0.00039881608,0.0
1534,0.00018954567,0.0
1535,0.00023366189,0.0
1536,9.114568e-05,0.0
1537,0.00036978154,0.0
1538,-0.00013003443,0.0
1539,8.760985e-05,0.0
1540,-0.00015696799,0.0
1541,0.0003390131,0.0
1542,-0.00010407744,0.0
1543,-5.2343268e-05,0.0
1544,5.149903e-05,0.0
1545,0.00014854231,0.0
1546,-0.0004093887,0.0
1547,-1.6415594e-05,0.0
1548,0.0003433684,0.0
1549,0.0002983162,0.0
1550,-2.914932e-05,0.0
1551,-0.00015808882,0.0
1552,3.345718e-05,0.0
1553,-3.1973017e-05,0.0
1554,-0.00016836416,0.0
1555,-0.00024087324,0.0
1556,-7.264831e-05,0.0
1557,-0.00028841215,0.0
1558,-3.2533735e-05,0.0
1559,-0.00036405382,0.0
1560,-1.3300789e-05,0.0
1561,-3.682213e-05,0.0
1562,0.00024336201,0.0
1563,2.5769652e-05,0.0
1564,-7.992243e-05,0.0
1565,0.00018245235,0.0
1566,6.56741e-05,0.0
1567,-7.9368336e-05,0.0
1568,-0.000121831945,0.0
1569,-8.426719e-05,0.0
1570,0.00042711143,0.0
1571,-6.757114e-05,0.0
1572,-7.657404e-05,0.0
1573,0.0002515751,0.0
1574,-0.00011797162,0.0
1575,-3.6538346e-05,0.0
1576,-0.00030087112,0.0
1577,-3.3280376e-06,0.0
1578,0.0003352402,0.0
1579,1.22192e-05,0.0
1580,0.00014187947,0.0
1581,-8.180313e-05,0.0
1582,9.068911e-05,0.0
1583,0.00013010866,0.0
1584,0.00029707846,0.0
1585,8.877831e-05,0.0
1586,-0.00029209186,0.0
1587,2.5797352e-05,0.0
1588,0.00024404476,0.0
1589,6.4290114e-05,0.0
1590,0.00035814958,0.0
1591,-0.000108432614,0.0
1592,0.00013383226,0.0
1593,-8.360224e-05,0.0
1594,2.0655687e-05,0.0
1595,0.00014801824,0.0
1596,1.8318264e-05,0.0
1597,0.00014522893,0.0
1598,6.2910614e-05,0.0
1599,2.116531e-05,0.0
1600,-0.00020193281,0.0
1601,0.00018267133,0.0
1602,8.330452e-05,0.0
1603,0.00016936645,0.0
1604,-0.0003074042,0.0
1605,-8.458737e-07,0.0
1606,0.00049705897,0.0
1607,0.00033790804,0.0
1608,-3.8698345e-06,0.0
1609,-0.000119550066,0.0
1610,-9.452045e-05,0.0
1611,0.0001682571,0.0
1612,-0.00034299234,0.0
1613,-3.87896e-05,0.0
1614,-0.0010472389,0.0
1615,-8.3273924e-05,0.0
1616,-0.000287747,0.0
1617,-0.00012635783,0.0
1618,-0.00052794546,0.0
1619,0.00023464988,0.0
1620,0.00014239168,0.0
1621,-0.00015656558,0.0
1622,0.00042843024,0.0
1623,-0.00023079044,0.0
1624,-0.00012865636,0.0
1625,-0.00014680171,0.0
1626,-7.483052e-05,0.0
1627,-3.258165e-05,0.0
1628,-6.486061e-05,0.0
1629,3.2456912e-05,0.0
1630,-0.00076958525,0.0
1631,-0.00018790989,0.0
1632,0.0005113657,0.0
1633,4.5074426e-05,0.0
1634,-0.00021544218,0.0
1635,0.0002660562,0.0
1636,-0.00016395934,0.0
1637,-0.00023098922,0.0
1638,0.00028246775,0.0
1639,-0.000410835,0.0
1640,-8.967605e-05,0.0
1641,-0.000117224634,0.0
1642,-9.253057e-06,0.0
1643,0.00013238055,0.0
1644,-0.00024382284,0.0
1645,0.00039490705,0.0
1646,-0.000721336,0.0
1647,-2.435931e-05,0.0
1648,0.00030835837,0.0
1649,-0.00011362754,0.0
1650,0.00015954277,0.0
1651,-0.00019892782,0.0
1652,-0.00036301196,0.0
1653,0.0005018241,0.0
1654,0.00026300098,0.0
1655,0.00011426192,0.0
1656,8.260278e-05,0.0
1657,0.0003626165,0.0
1658,4.7163958e-05,0.0
1659,-5.591328e-06,0.0
1660,-0.00040524863,0.0
1661,5.1474017e-05,0.0
1662,-0.00018414014,0.0
1663,-0.0003313595,0.0
1664,8.131867e-05,0.0
1665,0.00013866561,0.0
1666,1.890555e-05,0.0
1667,-5.0297604e-05,0.0
1668,-3.5874837e-06,0.0
1669,-0.00016516761,0.0
1670,0.00015890134,0.0
1671,0.00011445675,0.0
1672,4.296831e-05,0.0
1673,-0.00020027692,0.0
1674,0.0005316526,0.0
1675,-0.0005413004,0.0
1676,0.0005983879,0.0
1677,-0.00013726825,0.0
1678,-0.000223131,0.0
1679,6.818402e-05,0.0
1680,-5.0773364e-05,0.0
1681,-0.00022901782,0.0
1682,8.5592896e-05,0.0
1683,0.00046074693,0.0
1684,3.9872946e-05,0.0
1685,-2.5817204e-05,0.0
1686,-7.720378e-05,0.0
1687,-0.00021563223,0.0
1688,0.0002645336,0.0
1689,-0.0001373539,0.0
1690,-0.00019618236,0.0
1691,-0.00016918886,0.0
1692,6.865967e-05,0.0
1693,0.00013718466,0.0
1694,0.00017206022,0.0
1695,2.0765729e-06,0.0
1696,0.00010991509,0.0
1697,0.00059321907,0.0
1698,6.561875e-05,0.0
1699,9.648646e-05,0.0
1700,-0.000117633244,0.0
1701,-0.00020237699,0.0
1702,0.00014484896,0.0
1703,-0.0004577171,0.0
1704,-0.00028810403,0.0
1705,9.495104e-05,0.0
1706,3.60392e-05,0.0
1707,4.311117e-05,0.0
1708,-0.00048059376,0.0
1709,0.00015045352,0.0
1710,0.00024188438,0.0
1711,0.0003088968,0.0
1712,0.00033664657,0.0
1713,-6.966744e-05,0.0
1714,-6.125564e-05,0.0
1715,-0.0001233429,0.0
1716,-0.00014538514,0.0
1717,-0.00025584528,0.0
1718,0.00014958208,0.0
1719,9.594941e-05,0.0
1720,0.00018447015,0.0
1721,0.0002201585,0.0
1722,3.050165e-06,0.0
1723,-5.4096163e-06,0.0
1724,1.5427511e-05,0.0
1725,5.639103e-05,0.0
1726,-0.00036219886,0.0
1727,9.597666e-05,0.0
1728,-0.00039435798,0.0
1729,-6.414174e-05,0.0
1730,0.00049306906,0.0
1731,-0.00039335352,0.0
1732,0.00032506746,0.0
1733,9.8915974e-05,0.0
1734,-3.0480427e-05,0.0
1735,0.00011205248,0.0
1736,-5.178262e-05,0.0
1737,-0.00014880102,0.0
1738,0.0003289598,0.0
1739,-0.00044034934,0.0
1740,-0.00015841753,0.0
1741,-0.00057229283,0.0
1742,2.2773638e-05,0.0
1743,0.00024017761,0.0
1744,0.00022759428,0.0
1745,0.00018488031,0.0
1746,9.797866e-05,0.0
1747,0.00015083016,0.0
1748,3.29107e-05,0.0
1749,0.00021014428,0.0
1750,-0.000105010375,0.0
1751,-2.1276646e-05,0.0
1752,-0.0004568722,0.0
1753,-5.5194832e-05,0.0
1754,8.773824e-05,0.0
1755,0.00012691149,0.0
1756,0.0002962419,0.0
1757,-0.00012685575,0.0
1758,5.1037154e-05,0.0
1759,-5.350583e-06,0.0
1760,-0.0004688173,0.0
1761,-0.00038966595,0.0
1762,0.00019055666,0.0
1763,-0.00024477812,0.0
1764,0.0002729801,0.0
1765,-0.0003111538,0.0
1766,6.666124e-05,0.0
1767,0.00064646365,0.0
1768,-9.515451e-05,0.0
1769,0.00021534023,0.0
1770,6.697765e-05,0.0
1771,0.000512955,0.0
1772,4.2503165e-05,0.0
1773,0.00010164671,0.0
1774,0.0001397905,0.0
1775,-0.00036708027,0.0
1776,3.398955e-05,0.0
1777,-4.589509e-05,0.0
1778,0.00025525354,0.0
1779,-0.00026662365,0.0
1780,0.00026981276,0.0
1781,0.0005562323,0.0
1782,-0.0001245485,0.0
1783,0.00021565983,0.0
1784,-0.00025777286,0.0
1785,0.00010572111,0.0
1786,-0.00020847215,0.0
1787,5.288815e-05,0.0
1788,0.0004814816,0.0
1789,-0.0001275891,0.0
1790,7.736293e-06,0.0
1791,0.0010755887,0.0
1792,0.00016118342,0.0
1793,-0.00010894167,0.0
1794,-0.00016018254,0.0
1795,-0.00016121902,0.0
1796,-0.00020689947,0.0
1797,7.9591875e-05,0.0
1798,0.000120441575,0.0
1799,-5.5749162e-05,0.0
1800,0.0001357331,0.0
1801,-0.00035174086,0.0
1802,-3.9503793e-05,0.0
1803,0.00016651863,0.0
1804,0.00014175523,0.0
1805,0.0001160603,0.0
1806,6.651876e-05,0.0
1807,-0.000192665,0.0
1808,-0.00051249005,0.0
1809,-0.0008051559,0.0
1810,-1.9947911e-05,0.0
1811,-0.00043811416,0.0
1812,-0.0003142921,0.0
1813,0.00045899,0.0
1814,-4.7187816e-05,0.0
1815,-1.9929445e-05,0.0
1816,0.00039504172,0.0
1817,-0.00015395845,0.0
1818,-2.0222782e-05,0.0
1819,3.3631288e-05,0.0
1820,-2.5798741e-05,0.0
1821,1.8086284e-06,0.0
1822,-0.00028218413,0.0
1823,-0.0005012939,0.0
1824,-6.541971e-05,0.0
1825,-4.720676e-06,0.0
1826,-0.00025703234,0.0
1827,0.0002805395,0.0
1828,-0.00016606366,0.0
1829,0.00020472019,0.0
1830,0.0001866227,0.0
1831,0.00014495164,0.0
1832,-0.000102592065,0.0
1833,0.00015755779,0.0
1834,-1.7482225e-06,0.0
1835,-0.00044232846,0.0
1836,1.6650782e-05,0.0
1837,0.0005325349,0.0
1838,2.87112e-05,0.0
1839,-1.4836252e-05,0.0
1840,-0.00021991125,0.0
1841,0.0005100907,0.0
1842,5.602411e-05,0.0
1843,0.00029292196,0.0
1844,5.69251e-05,0.0
1845,7.068067e-05,0.0
1846,0.00083388865,0.0
1847,-0.000107051375,0.0
1848,6.6829714e-05,0.0
1849,-0.00013533089,0.0
1850,0.00012265994,0.0
1851,-0.0004896494,0.0
1852,1.9350511e-05,0.0
1853,-9.032644e-05,0.0
1854,-0.00020190446,0.0
1855,2.6725127e-05,0.0
1856,3.640131e-05,0.0
1857,0.00037832282,0.0
1858,-9.034784e-05,0.0
1859,-2.7352507e-06,0.0
1860,0.000122009595,0.0
1861,3.291411e-05,0.0
1862,-0.000542759,0.0
1863,-0.00030902206,0.0
1864,0.00030977948,0.0
1865,-0.02265869,0.0
1866,-5.4041215e-05,0.0
1867,4.78042e-05,0.0
1868,-4.296674e-05,0.0
1869,-0.0001170567,0.0
1870,0.00023739313,0.0
1871,0.00015867854,0.0
1872,-0.00011614429,0.0
1873,0.0003962255,0.0
1874,6.1572806e-05,0.0
1875,0.00020088996,0.0
1876,-0.00043368692,0.0
1877,-0.00028525968,0.0
1878,0.0001046163,0.0
1879,-0.00035021373,0.0
1880,1.9757892e-05,0.0
1881,0.00013819769,0.0
1882,0.0012567515,0.0
1883,0.00019584881,0.0
1884,4.6348345e-05,0.0
1885,-0.00014022368,0.0
1886,5.830628e-05,0.0
1887,7.338272e-05,0.0
1888,-2.0300256e-05,0.0
1889,-0.0003422586,0.0
1890,-6.0661776e-05,0.0
1891,2.789134e-05,0.0
1892,1.4560526e-05,0.0
1893,0.00032172273,0.0
1894,-0.0008319403,0.0
1895,-0.0009821313,0.0
1896,0.00011140906,0.0
1897,0.00010301567,0.0
1898,0.0005960755,0.0
1899,0.0002108766,0.0
1900,0.00019552397,0.0
1901,0.00031392643,0.0
1902,1.991837e-06,0.0
1903,4.2406304e-05,0.0
1904,0.0003412025,0.0
1905,-0.00015901297,0.0
1906,0.00094296073,0.0
1907,0.00022987182,0.0
1908,-5.994334e-05,0.0
1909,0.00016698305,0.0
1910,0.0026931243,0.0
1911,0.00013127948,0.0
1912,-0.00012103337,0.0
1913,-0.0001297096,0.0
1914,-0.00016728116,0.0
1915,-4.9967333e-05,0.0
1916,-0.00023963167,0.0
1917,-0.0004329118,0.0
1918,0.0001311571,0.0
1919,0.00025477808,0.0
1920,-5.319235e-05,0.0
1921,0.00017448817,0.0
1922,-0.0003978813,0.0
1923,7.217823e-05,0.0
1924,0.00011567745,0.0
1925,-0.00021368367,0.0
1926,8.6365035e-05,0.0
1927,3.2755925e-06,0.0
1928,-0.00032575338,0.0
1929,-1.0332602e-05,0.0
1930,0.0001985164,0.0
1931,-0.00044957804,0.0
1932,0.00038042848,0.0
1933,-3.9864746e-05,0.0
1934,1.2320386e-05,0.0
1935,7.915338e-05,0.0
1936,0.00063189556,0.0
1937,0.0004961871,0.0
1938,0.00013809581,0.0
1939,-0.0007678731,0.0
1940,9.2344846e-05,0.0
1941,-0.00015223544,0.0
1942,0.00016703882,0.0
1943,-0.00044771587,0.0
1944,-8.443222e-05,0.0
1945,0.00025247756,0.0
1946,5.7083933e-05,0.0
1947,-0.00072193507,0.0
1948,-8.0519567e-07,0.0
1949,-7.5719654e-06,0.0
1950,-0.0001394025,0.0
1951,0.00012522473,0.0
1952,0.00020641266,0.0
1953,9.083201e-05,0.0
1954,-0.0001637274,0.0
1955,3.279536e-05,0.0
1956,0.00028961478,0.0
1957,0.00024379003,0.0
1958,3.2184762e-06,0.0
1959,0.00013390131,0.0
1960,-0.00020706838,0.0
1961,0.00067368016,0.0
1962,0.0001822022,0.0
1963,-8.3790306e-05,0.0
1964,0.0005823298,0.0
1965,-6.8364294e-05,0.0
1966,2.2349901e-05,0.0
1967,0.00026333902,0.0
1968,-0.00010167532,0.0
1969,0.00013328085,0.0
1970,-0.0001919276,0.0
1971,5.386579e-05,0.0
1972,0.00016544701,0.0
1973,-6.585394e-05,0.0
1974,-3.6957084e-05,0.0
1975,-0.00017638708,0.0
1976,0.00037251753,0.0
1977,-7.5345124e-06,0.0
1978,0.0002757576,0.0
1979,-0.0001418779,0.0
1980,0.00030909752,0.0
1981,-0.00020343931,0.0
1982,-5.740533e-05,0.0
1983,-0.00014771182,0.0
1984,-2.4858069e-05,0.0
1985,0.00019456576,0.0
1986,0.0004223681,0.0
1987,-7.1973926e-05,0.0
1988,-2.7696991e-05,0.0
1989,-3.096771e-05,0.0
1990,-0.00012965225,0.0
1991,0.00013044907,0.0
1992,8.869868e-05,0.0
1993,9.189878e-05,0.0
1994,-0.00026361534,0.0
1995,7.4359006e-05,0.0
1996,0.0003537154,0.0
1997,-0.00046604508,0.0
1998,-0.00012462301,0.0
1999,-3.297464e-06,0.0
2000,0.00011119468,0.0
2001,0.0005699143,0.0
2002,-0.18615536,0.0
2003,0.26106888,0.0
2004,-0.22354779,0.0
2005,0.11818053,0.0
2006,0.023416584,0.0
2007,-0.1615359,0.0
2008,-0.12296804,0.0
2009,0.12194003,0.0
2010,0.1457799,0.0
2011,-0.08711354,0.0
2012,0.25459564,0.0
2013,-0.16130683,0.0
2014,0.21372324,0.0
2015,-0.00021132667,0.0
2016,0.08981084,0.0
2017,0.25517657,0.0
2018,0.11140752,0.0
2019,0.06719591,0.0
2020,-0.27476442,0.0
2021,0.09336383,0.0
2022,0.13729021,0.0
2023,-0.2656482,0.0
2024,-0.0404364,0.0
2025,-0.13582502,0.0
2026,0.21502925,0.0
2027,0.09195311,0.0
2028,0.017079854,0.0
2029,0.007720236,0.0
2030,0.35931277,0.0
2031,0.21856046,0.0
2032,-0.019672127,0.0
2033,-0.07075338,0.0
2034,-0.020107789,0.0
2035,-0.03209788,0.0
2036,-0.101437055,0.0
2037,-0.28515455,0.0
2038,-0.061713606,0.0
2039,0.020220803,0.0
2040,0.17678563,0.0
2041,0.19116563,0.0
2042,0.33089986,0.0
2043,0.32175186,0.0
2044,-0.080332674,0.0
2045,0.19640867,0.0
2046,-0.27210364,0.0
2047,0.040899556,0.0
2048,0.19206607,0.0
2049,0.19767347,0.0
2050,-0.16275752,0.0
2051,0.06829892,0.0
2052,0.13669097,0.0
2053,-0.17034428,0.0
2054,0.050287552,0.0
2055,-0.22514881,0.0
2056,-0.19387339,0.0
2057,-0.00023888242,0.0
2058,0.21272212,0.0
2059,-0.19961116,0.0
2060,0.0002524152,0.0
2061,0.028984856,0.0
2062,-0.19373117,0.0
2063,0.0752398,0.0
2064,0.16796674,0.0
2065,0.16865394,0.0
2066,-0.06240759,0.0
2067,-0.26353434,0.0
2068,-0.14887111,0.0
2069,-0.1499121,0.0
2070,0.17167544,0.0
2071,-0.05040684,0.0
2072,0.08475861,0.0
2073,0.121287785,0.0
2074,-0.25158012,0.0
